   t |  uy[mm] | fy[N] 
  1.15200000e-06   4.82296003e-26  -5.91586154e-17
  1.15500000e-06   5.39231308e-26  -6.58240028e-17
  1.15800000e-06   6.02714533e-26  -7.32201205e-17
  1.16100000e-06   6.73478856e-26  -8.14248614e-17
  1.16400000e-06   7.52337332e-26  -9.05241849e-17
  1.16700000e-06   8.40191350e-26  -1.00612929e-16
  1.17000000e-06   9.38039968e-26  -1.11795698e-16
  1.17300000e-06   1.04699020e-25  -1.24187842e-16
  1.17600000e-06   1.16826834e-25  -1.37916525e-16
  1.17900000e-06   1.30323252e-25  -1.53121904e-16
  1.18200000e-06   1.45338639e-25  -1.69958411e-16
  1.18500000e-06   1.62039436e-25  -1.88596171e-16
  1.18800000e-06   1.80609830e-25  -2.09222544e-16
  1.19100000e-06   2.01253586e-25  -2.32043825e-16
  1.19400000e-06   2.24196082e-25  -2.57287097e-16
  1.19700000e-06   2.49686528e-25  -2.85202266e-16
  1.20000000e-06   2.78000420e-25  -3.16064288e-16
  1.20300000e-06   3.09442236e-25  -3.50175605e-16
  1.20600000e-06   3.44348398e-25  -3.87868813e-16
  1.20900000e-06   3.83090532e-25  -4.29509575e-16
  1.21200000e-06   4.26079046e-25  -4.75499818e-16
  1.21500000e-06   4.73767072e-25  -5.26281221e-16
  1.21800000e-06   5.26654779e-25  -5.82339030e-16
  1.22100000e-06   5.85294129e-25  -6.44206226e-16
  1.22400000e-06   6.50294085e-25  -7.12468087e-16
  1.22700000e-06   7.22326337e-25  -7.87767164e-16
  1.23000000e-06   8.02131579e-25  -8.70808723e-16
  1.23300000e-06   8.90526406e-25  -9.62366680e-16
  1.23600000e-06   9.88410868e-25  -1.06329009e-15
  1.23900000e-06   1.09677677e-24  -1.17451023e-15
  1.24200000e-06   1.21671675e-24  -1.29704830e-15
  1.24500000e-06   1.34943425e-24  -1.43202389e-15
  1.24800000e-06   1.49625447e-24  -1.58066415e-15
  1.25100000e-06   1.65863628e-24  -1.74431382e-15
  1.25400000e-06   1.83818537e-24  -1.92444615e-15
  1.25700000e-06   2.03666861e-24  -2.12267487e-15
  1.26000000e-06   2.25602977e-24  -2.34076710e-15
  1.26300000e-06   2.49840672e-24  -2.58065758e-15
  1.26600000e-06   2.76615030e-24  -2.84446404e-15
  1.26900000e-06   3.06184491e-24  -3.13450403e-15
  1.27200000e-06   3.38833111e-24  -3.45331317e-15
