   t |  uy[mm] | fy[N] 
  5.82000000e-07   3.50000006e-01   9.00507836e+02
  5.85000000e-07   3.50000006e-01   9.00507836e+02
  5.88000000e-07   3.50000006e-01   9.00507837e+02
  5.91000000e-07   3.50000006e-01   9.00507837e+02
  5.94000000e-07   3.50000006e-01   9.00507837e+02
  5.97000000e-07   3.50000006e-01   9.00507837e+02
  6.00000000e-07   3.50000006e-01   9.00507837e+02
  6.03000000e-07   3.50000006e-01   9.00507838e+02
  6.06000000e-07   3.50000006e-01   9.00507838e+02
  6.09000000e-07   3.50000006e-01   9.00507838e+02
  6.12000000e-07   3.50000006e-01   9.00507838e+02
  6.15000000e-07   3.50000006e-01   9.00507838e+02
  6.18000000e-07   3.50000006e-01   9.00507838e+02
  6.21000000e-07   3.50000006e-01   9.00507839e+02
  6.24000000e-07   3.50000006e-01   9.00507839e+02
  6.27000000e-07   3.50000006e-01   9.00507839e+02
  6.30000000e-07   3.50000006e-01   9.00507839e+02
  6.33000000e-07   3.50000006e-01   9.00507839e+02
  6.36000000e-07   3.50000006e-01   9.00507840e+02
  6.39000000e-07   3.50000006e-01   9.00507840e+02
  6.42000000e-07   3.50000006e-01   9.00507840e+02
  6.45000000e-07   3.50000006e-01   9.00507840e+02
  6.48000000e-07   3.50000006e-01   9.00507840e+02
  6.51000000e-07   3.50000006e-01   9.00507840e+02
  6.54000000e-07   3.50000007e-01   9.00507841e+02
  6.57000000e-07   3.50000007e-01   9.00507841e+02
  6.60000000e-07   3.50000007e-01   9.00507841e+02
  6.63000000e-07   3.50000007e-01   9.00507841e+02
  6.66000000e-07   3.50000007e-01   9.00507841e+02
  6.69000000e-07   3.50000007e-01   9.00507842e+02
  6.72000000e-07   3.50000007e-01   9.00507842e+02
  6.75000000e-07   3.50000007e-01   9.00507842e+02
  6.78000000e-07   3.50000007e-01   9.00507842e+02
  6.81000000e-07   3.50000007e-01   9.00507842e+02
  6.84000000e-07   3.50000007e-01   9.00507842e+02
  6.87000000e-07   3.50000007e-01   9.00507843e+02
  6.90000000e-07   3.50000007e-01   9.00507843e+02
  6.93000000e-07   3.50000007e-01   9.00507843e+02
  6.96000000e-07   3.50000007e-01   9.00507843e+02
  6.99000000e-07   3.50000007e-01   9.00507843e+02
  7.02000000e-07   3.50000007e-01   9.00507843e+02
  7.05000000e-07   3.50000007e-01   9.00507844e+02
  7.08000000e-07   3.50000007e-01   9.00507844e+02
  7.11000000e-07   3.50000007e-01   9.00507844e+02
  7.14000000e-07   3.50000007e-01   9.00507844e+02
  7.17000000e-07   3.50000007e-01   9.00507844e+02
  7.20000000e-07   3.50000007e-01   9.00507844e+02
  7.23000000e-07   3.50000007e-01   9.00507845e+02
  7.26000000e-07   3.50000007e-01   9.00507845e+02
  7.29000000e-07   3.50000007e-01   9.00507845e+02
  7.32000000e-07   3.50000007e-01   9.00507845e+02
  7.35000000e-07   3.50000007e-01   9.00507845e+02
  7.38000000e-07   3.50000007e-01   9.00507845e+02
  7.41000000e-07   3.50000007e-01   9.00507845e+02
  7.44000000e-07   3.50000007e-01   9.00507846e+02
  7.47000000e-07   3.50000007e-01   9.00507846e+02
  7.50000000e-07   3.50000007e-01   9.00507846e+02
  7.53000000e-07   3.50000008e-01   9.00507846e+02
  7.56000000e-07   3.50000008e-01   9.00507846e+02
  7.59000000e-07   3.50000008e-01   9.00507846e+02
  7.62000000e-07   3.50000008e-01   9.00507847e+02
  7.65000000e-07   3.50000008e-01   9.00507847e+02
  7.68000000e-07   3.50000008e-01   9.00507847e+02
  7.71000000e-07   3.50000008e-01   9.00507847e+02
  7.74000000e-07   3.50000008e-01   9.00507847e+02
  7.77000000e-07   3.50000008e-01   9.00507847e+02
  7.80000000e-07   3.50000008e-01   9.00507847e+02
  7.83000000e-07   3.50000008e-01   9.00507848e+02
  7.86000000e-07   3.50000008e-01   9.00507848e+02
  7.89000000e-07   3.50000008e-01   9.00507848e+02
  7.92000000e-07   3.50000008e-01   9.00507848e+02
  7.95000000e-07   3.50000008e-01   9.00507848e+02
  7.98000000e-07   3.50000008e-01   9.00507848e+02
  8.01000000e-07   3.50000008e-01   9.00507848e+02
  8.04000000e-07   3.50000008e-01   9.00507849e+02
  8.07000000e-07   3.50000008e-01   9.00507849e+02
  8.10000000e-07   3.50000008e-01   9.00507849e+02
  8.13000000e-07   3.50000008e-01   9.00507849e+02
  8.16000000e-07   3.50000008e-01   9.00507849e+02
  8.19000000e-07   3.50000008e-01   9.00507849e+02
  8.22000000e-07   3.50000008e-01   9.00507849e+02
  8.25000000e-07   3.50000008e-01   9.00507850e+02
  8.28000000e-07   3.50000008e-01   9.00507850e+02
  8.31000000e-07   3.50000008e-01   9.00507850e+02
  8.34000000e-07   3.50000008e-01   9.00507850e+02
  8.37000000e-07   3.50000008e-01   9.00507850e+02
  8.40000000e-07   3.50000008e-01   9.00507850e+02
  8.43000000e-07   3.50000008e-01   9.00507850e+02
  8.46000000e-07   3.50000008e-01   9.00507850e+02
  8.49000000e-07   3.50000008e-01   9.00507851e+02
  8.52000000e-07   3.50000008e-01   9.00507851e+02
  8.55000000e-07   3.50000009e-01   9.00507851e+02
  8.58000000e-07   3.50000009e-01   9.00507851e+02
  8.61000000e-07   3.50000009e-01   9.00507851e+02
  8.64000000e-07   3.50000009e-01   9.00507851e+02
  8.67000000e-07   3.50000009e-01   9.00507851e+02
  8.70000000e-07   3.50000009e-01   9.00507852e+02
  8.73000000e-07   3.50000009e-01   9.00507852e+02
  8.76000000e-07   3.50000009e-01   9.00507852e+02
  8.79000000e-07   3.50000009e-01   9.00507852e+02
  8.82000000e-07   3.50000009e-01   9.00507852e+02
  8.85000000e-07   3.50000009e-01   9.00507852e+02
  8.88000000e-07   3.50000009e-01   9.00507852e+02
  8.91000000e-07   3.50000009e-01   9.00507852e+02
  8.94000000e-07   3.50000009e-01   9.00507853e+02
  8.97000000e-07   3.50000009e-01   9.00507853e+02
  9.00000000e-07   3.50000009e-01   9.00507853e+02
  9.03000000e-07   3.50000009e-01   9.00507853e+02
  9.06000000e-07   3.50000009e-01   9.00507853e+02
  9.09000000e-07   3.50000009e-01   9.00507853e+02
  9.12000000e-07   3.50000009e-01   9.00507853e+02
  9.15000000e-07   3.50000009e-01   9.00507853e+02
  9.18000000e-07   3.50000009e-01   9.00507854e+02
  9.21000000e-07   3.50000009e-01   9.00507854e+02
  9.24000000e-07   3.50000009e-01   9.00507854e+02
  9.27000000e-07   3.50000009e-01   9.00507854e+02
  9.30000000e-07   3.50000009e-01   9.00507854e+02
