   t |  uy[mm] | fy[N] 
  1.14000000e-06   6.00000000e-02   7.01537331e+02
  1.14500000e-06   6.00000000e-02   7.01537331e+02
  1.15000000e-06   6.00000000e-02   7.01537331e+02
  1.15500000e-06   6.00000000e-02   7.01537331e+02
  1.16000000e-06   6.00000000e-02   7.01537331e+02
  1.16500000e-06   6.00000000e-02   7.01537331e+02
  1.17000000e-06   6.00000000e-02   7.01537331e+02
  1.17500000e-06   6.00000000e-02   7.01537331e+02
  1.18000000e-06   6.00000000e-02   7.01537331e+02
  1.18500000e-06   6.00000000e-02   7.01537330e+02
  1.19000000e-06   6.00000000e-02   7.01537330e+02
  1.19500000e-06   6.00000000e-02   7.01537330e+02
  1.20000000e-06   6.00000000e-02   7.01537330e+02
  1.20500000e-06   6.00000000e-02   7.01537330e+02
  1.21000000e-06   6.00000000e-02   7.01537330e+02
  1.21500000e-06   6.00000000e-02   7.01537330e+02
  1.22000000e-06   6.00000000e-02   7.01537330e+02
  1.22500000e-06   6.00000000e-02   7.01537330e+02
  1.23000000e-06   6.00000000e-02   7.01537330e+02
  1.23500000e-06   6.00000000e-02   7.01537330e+02
  1.24000000e-06   6.00000000e-02   7.01537330e+02
  1.24500000e-06   6.00000000e-02   7.01537330e+02
  1.25000000e-06   6.00000000e-02   7.01537330e+02
  1.25500000e-06   6.00000000e-02   7.01537330e+02
  1.26000000e-06   6.00000000e-02   7.01537330e+02
  1.26500000e-06   6.00000000e-02   7.01537330e+02
  1.27000000e-06   6.00000000e-02   7.01537330e+02
  1.27500000e-06   6.00000000e-02   7.01537330e+02
  1.28000000e-06   6.00000000e-02   7.01537330e+02
  1.28500000e-06   6.00000000e-02   7.01537330e+02
  1.29000000e-06   6.00000000e-02   7.01537330e+02
  1.29500000e-06   6.00000000e-02   7.01537330e+02
  1.30000000e-06   6.00000000e-02   7.01537330e+02
  1.30500000e-06   6.00000000e-02   7.01537330e+02
  1.31000000e-06   6.00000000e-02   7.01537330e+02
  1.31500000e-06   6.00000000e-02   7.01537330e+02
