Time | surface energy | strain energy
  0.00000000e+00   1.32699162e-10  6.90113482e-310
  1.00000000e-07   6.33425550e-08  6.90113482e-310
  2.00000000e-07   5.21896516e-07  6.90113482e-310
  4.00000000e-07   3.87253422e-06  6.90113482e-310
  5.00000000e-07   5.76547810e-06  6.90113482e-310
  6.00000000e-07   9.12839301e-06  6.90113482e-310
  8.00000000e-07   1.32487401e-05  6.90113482e-310
  9.00000000e-07   1.92059484e-05  6.90113482e-310
  1.00000000e-06   2.47623627e-05  6.90113482e-310
  1.20000000e-06   2.95033540e-05  6.90113482e-310
  1.30000000e-06   3.56602154e-05  6.90113482e-310
  1.40000000e-06   4.11069593e-05  6.90113482e-310
  1.60000000e-06   5.03562836e-05  6.90113482e-310
  1.70000000e-06   5.80349501e-05  6.90113482e-310
  1.80000000e-06   6.82173837e-05  6.90113482e-310
  2.00000000e-06   8.66666238e-05  6.90113482e-310
  2.10000000e-06   9.67849770e-05  6.90113482e-310
  2.20000000e-06   1.08933113e-04  6.90113482e-310
  2.40000000e-06   1.35220907e-04  6.90113482e-310
  2.50000000e-06   1.46269490e-04  6.90113482e-310
  2.60000000e-06   1.63931022e-04  6.90113482e-310
  2.80000000e-06   1.95290896e-04  6.90113482e-310
  2.90000000e-06   2.11916465e-04  6.90113482e-310
  3.00000000e-06   2.30013558e-04  6.90113482e-310
  3.20000000e-06   2.66877562e-04  6.90113482e-310
  3.30000000e-06   2.85007232e-04  6.90113482e-310
  3.40000000e-06   3.04399544e-04  6.90113482e-310
  3.60000000e-06   3.52383860e-04  6.90113482e-310
  3.70000000e-06   3.74194030e-04  6.90113482e-310
  3.80000000e-06   3.97498320e-04  6.90113482e-310
  4.00000000e-06   4.53725486e-04  6.90113482e-310
  4.10000000e-06   4.77870295e-04  6.90113482e-310
  4.20000000e-06   5.09674115e-04  6.90113482e-310
  4.40000000e-06   5.78900458e-04  6.90113482e-310
  4.50000000e-06   6.10207695e-04  6.90113482e-310
  4.60000000e-06   6.43185307e-04  6.90113482e-310
  4.80000000e-06   7.16716365e-04  6.90113482e-310
  4.90000000e-06   7.56231789e-04  6.90113482e-310
  5.00000000e-06   7.93547642e-04  6.90113482e-310
  5.20000000e-06   8.76521015e-04  6.90113482e-310
  5.30000000e-06   9.22038184e-04  6.90113482e-310
  5.40000000e-06   9.63933919e-04  6.90113482e-310
  5.60000000e-06   1.05117176e-03  6.90113482e-310
  5.70000000e-06   1.10643080e-03  6.90113482e-310
  5.80000000e-06   1.17353378e-03  6.90113482e-310
  6.00000000e-06   1.27984284e-03  6.90113482e-310
  6.10000000e-06   1.34533157e-03  6.90113482e-310
  6.20000000e-06   1.40735672e-03  6.90113482e-310
  6.40000000e-06   1.52171104e-03  6.90113482e-310
  6.50000000e-06   1.58016074e-03  6.90113482e-310
  6.60000000e-06   1.63262676e-03  6.90113482e-310
  6.80000000e-06   1.76505010e-03  6.90113482e-310
  6.90000000e-06   1.82980898e-03  6.90113482e-310
  7.00000000e-06   1.88166794e-03  6.90113482e-310
  7.20000000e-06   2.02046509e-03  6.90113482e-310
